lon,lat,ruta
-70.2491859,-33.4358026,2
-70.249137,-33.4357702,2
-70.2491058,-33.4357509,2
-70.2490784,-33.4357346,2
-70.2490509,-33.4357229,2
-70.2489925,-33.4356886,2
-70.2489372,-33.4356699,2
-70.2489206,-33.4356621,2
-70.2488774,-33.4356481,2
-70.2488253,-33.435628,2
-70.2487495,-33.435601,2
-70.2487247,-33.435597,2
-70.24869,-33.4355906,2
-70.2486555,-33.4355889,2
-70.2485925,-33.4355732,2
-70.2484521,-33.4355109,2
-70.2483785,-33.4354824,2
-70.2482857,-33.4354462,2
-70.2482592,-33.4354388,2
-70.2481371,-33.4353806,2
-70.2480311,-33.4353384,2
-70.247895,-33.4352836,2
-70.2478364,-33.4352575,2
-70.2477014,-33.4351957,2
-70.2475243,-33.4351043,2
-70.2474908,-33.4350896,2
-70.2474802,-33.4350775,2
-70.247468,-33.4350665,2
-70.2474556,-33.4350552,2
-70.2474379,-33.4350391,2
-70.2474276,-33.4350298,2
-70.2474223,-33.435025,2
-70.2474133,-33.4350142,2
-70.2473956,-33.4349928,2
-70.2473876,-33.4349827,2
-70.2473795,-33.4349726,2
-70.2473625,-33.4349568,2
-70.2473476,-33.4349431,2
-70.2473224,-33.4349197,2
-70.2473094,-33.4349076,2
-70.2473011,-33.4349,2
-70.2472817,-33.4348821,2
-70.2472733,-33.4348743,2
-70.2472619,-33.4348638,2
-70.2472446,-33.4348478,2
-70.247226800000007,-33.4348314,2
-70.2472105,-33.4348163,2
-70.2471846,-33.4347891,2
-70.2471461,-33.4347469,2
-70.2471233,-33.4347255,2
-70.247106,-33.4347093,2
-70.2470767,-33.4346818,2
-70.2470534,-33.4346599,2
-70.2470415,-33.4346487,2
-70.2470294,-33.4346373,2
-70.247012,-33.434631,2
-70.246993,-33.43462,2
-70.246977,-33.4346118,2
-70.2469607,-33.4346101,2
-70.2469492,-33.4346096,2
-70.2469326,-33.4346079,2
-70.246916,-33.4346062,2
-70.2468913,-33.4346073,2
-70.2468749,-33.4346126,2
-70.2468667,-33.4346153,2
-70.2468536,-33.434617,2
-70.2468388,-33.4346205,2
-70.2468156,-33.4346267,2
-70.2467995,-33.4346324,2
-70.2467883,-33.4346327,2
-70.2467756,-33.4346348,2
-70.2467595,-33.4346342,2
-70.24673,-33.4346289,2
-70.2467198,-33.434627,2
-70.2466881,-33.434614,2
-70.2466686,-33.4345981,2
-70.2466527,-33.4345852,2
-70.2466244,-33.4345623,2
-70.2466029,-33.434538,2
-70.2465846,-33.4345164,2
-70.2465615,-33.4344804,2
-70.2465603,-33.4344724,2
-70.246558,-33.4344566,2
-70.2465422,-33.4344292,2
-70.2465291,-33.4344109,2
-70.2465186,-33.4343983,2
-70.2464899,-33.4343739,2
-70.2464663,-33.434354,2
-70.2464359,-33.4343285,2
-70.2464106,-33.4343072,2
-70.2463887,-33.4342925,2
-70.2463633,-33.4342787,2
-70.2463203,-33.4342615,2
-70.2462649,-33.4342377,2
-70.2462446,-33.4342322,2
-70.2462242,-33.4342267,2
-70.2462075,-33.4342244,2
-70.2461947,-33.4342254,2
-70.2461713,-33.4342333,2
-70.2461456,-33.4342354,2
-70.2460987,-33.4342397,2
-70.2460678,-33.4342381,2
-70.2460308,-33.4342355,2
-70.2460085,-33.4342295,2
-70.2459875,-33.4342208,2
-70.2459664,-33.434212,2
-70.2459407,-33.4341998,2
-70.2459192,-33.4341945,2
-70.2458986,-33.4341863,2
-70.2458778,-33.4341779,2
-70.2458583,-33.4341667,2
-70.2458349,-33.4341525,2
-70.2458086,-33.4341396,2
-70.2457841,-33.4341243,2
-70.2457579,-33.4341159,2
-70.2457284,-33.4341049,2
-70.2456969,-33.4341003,2
-70.2456686,-33.4341022,2
-70.2456512,-33.4341046,2
-70.2456282,-33.4341068,2
-70.2456082,-33.4341151,2
-70.2455947,-33.4341168,2
-70.2455692,-33.43411,2
-70.2455378,-33.4340991,2
-70.2455115,-33.434092,2
-70.2454803,-33.4340743,2
-70.2454419,-33.434056,2
-70.2453877,-33.434027,2
-70.2453489,-33.4340003,2
-70.2453238,-33.4339707,2
-70.2452931,-33.4339408,2
-70.2452696,-33.4339198,2
-70.2452348,-33.4338952,2
-70.2452199,-33.4338847,2
-70.2451947,-33.4338713,2
-70.245187,-33.4338672,2
-70.2451782,-33.4338645,2
-70.2451704,-33.4338603,2
-70.2451639,-33.4338579,2
-70.2451548,-33.433852,2
-70.2451444,-33.4338477,2
-70.2451379,-33.4338454,2
-70.2451326,-33.4338415,2
-70.245121,-33.4338387,2
-70.2451118,-33.433836,2
-70.2450979,-33.4338275,2
-70.2450881,-33.4338212,2
-70.2450773,-33.4338167,2
-70.2450708,-33.4338147,2
-70.2450613,-33.4338091,2
-70.2450518,-33.4338034,2
-70.2450381,-33.4337957,2
-70.2450356,-33.4337956,2
-70.2450202,-33.4337859,2
-70.2450077,-33.43378,2
-70.2449978,-33.433774,2
-70.2449809,-33.4337659,2
-70.244975,-33.4337619,2
-70.2449664,-33.4337578,2
-70.2449561,-33.4337516,2
-70.2449501,-33.4337476,2
-70.2449387,-33.4337433,2
-70.2449282,-33.4337371,2
-70.2449151,-33.4337309,2
-70.2448984,-33.4337237,2
-70.2448832,-33.4337183,2
-70.2448773,-33.4337146,2
-70.2448586,-33.4337054,2
-70.24485,-33.4337017,2
-70.2448338,-33.4336957,2
-70.2448248,-33.4336916,2
-70.2448185,-33.4336876,2
-70.2448039,-33.4336833,2
-70.2447891,-33.433679,2
-70.2447742,-33.4336746,2
-70.2447592,-33.4336703,2
-70.2447459,-33.4336679,2
-70.2447383,-33.4336657,2
-70.2447231,-33.4336612,2
-70.2447096,-33.4336588,2
-70.2446951,-33.433658200000004,2
-70.2446776,-33.4336516,2
-70.244658,-33.4336489,2
-70.2446362,-33.4336441,2
-70.2446133,-33.4336412,2
-70.2445952,-33.4336345,2
-70.2445699,-33.4336296,2
-70.2445639,-33.4336293,2
-70.2445422,-33.4336224,2
-70.2445177,-33.4336157,2
-70.2444914,-33.4336074,2
-70.2444648,-33.433599,2
-70.244434,-33.4335925,2
-70.2444027,-33.433586,2
-70.2443881,-33.4335837,2
-70.2443703,-33.4335814,2
-70.2443421,-33.4335811,2
-70.2443217,-33.4335766,2
-70.2443019,-33.4335785,2
-70.2442773,-33.4335789,2
-70.244263900000007,-33.4335753,2
-70.2442482,-33.4335781,2
-70.2442422,-33.4335784,2
-70.2442271,-33.433579,2
-70.2442105,-33.4335811,2
-70.2441861,-33.4335849,2
-70.2441558,-33.4335865,2
-70.2441345,-33.4335903,2
-70.2441254,-33.4335881,2
-70.2441213,-33.4335901,2
-70.2441115,-33.43359,2
-70.2440951,-33.4335873,2
-70.2440759,-33.4335905,2
-70.2440645,-33.433592,2
-70.2440539,-33.4335914,2
-70.2440396,-33.4335906,2
-70.2440282,-33.4335921,2
-70.2440131,-33.4335934,2
-70.243998,-33.4335947,2
-70.24398,-33.4335938,2
-70.2439656,-33.4335957,2
-70.2439544,-33.4335974,2
-70.2439382,-33.4336032,2
-70.2439269,-33.4336024,2
-70.2439113,-33.4336035,2
-70.2438953,-33.433607,2
-70.2438872,-33.4336087,2
-70.2438794,-33.433608,2
-70.2438486,-33.4335961,2
-70.2438397,-33.4335958,2
-70.2438216,-33.4335946,2
-70.2438124,-33.433594,2
-70.243793,-33.4335866,2
-70.2437678,-33.4335727,2
-70.2437555,-33.4335686,2
-70.2437422,-33.4335586,2
-70.2437307,-33.4335456,2
-70.2437066,-33.4335283,2
-70.2436847,-33.4335086,2
-70.2436609,-33.4334919,2
-70.2436322,-33.4334749,2
-70.2436112,-33.4334617,2
-70.2435911,-33.4334546,2
-70.2435577,-33.4334382,2
-70.2435519,-33.433437,2
-70.2435209,-33.4334234,2
-70.2434899,-33.4334154,2
-70.2434693,-33.4334034,2
-70.2434398,-33.4333923,2
-70.2434375,-33.433395,2
-70.2434035,-33.4333793,2
-70.243362,-33.4333716,2
-70.24334,-33.4333691,2
-70.2432954,-33.4333641,2
-70.2432636,-33.4333623,2
-70.2432355,-33.4333645,2
-70.2432026,-33.433362,2
-70.2431592,-33.4333497,2
-70.2431199,-33.4333417,2
-70.2430753,-33.433329,2
-70.2430373,-33.433318,2
-70.2430103,-33.4333026,2
-70.2429857,-33.4332894,2
-70.2429646,-33.4332745,2
-70.2429274,-33.4332548,2
-70.2429031,-33.4332319,2
-70.242878,-33.4332132,2
-70.2428613,-33.4331973,2
-70.2428274,-33.433165,2
-70.2428091,-33.4331422,2
-70.2428037,-33.4331316,2
-70.2427931,-33.4331105,2
-70.2427673,-33.4330802,2
-70.2427369,-33.4330171,2
-70.2427045,-33.4329571,2
-70.2426764,-33.4329123,2
-70.242654,-33.4328786,2
-70.2426412,-33.4328543,2
-70.2426247,-33.432832,2
-70.2426066,-33.4328021,2
-70.2425898,-33.4327794,2
-70.2425758,-33.4327475,2
-70.24255,-33.4327096,2
-70.2425266,-33.4326802,2
-70.242506,-33.4326471,2
-70.2424579,-33.432593,2
-70.2423655,-33.4324948,2
-70.2422176,-33.4323411,2
-70.2420986,-33.4322084,2
-70.2420076,-33.4321099,2
-70.2419754,-33.4320776,2
-70.2418838,-33.4319784,2
-70.2418147,-33.4318937,2
-70.2416625,-33.4317245,2
-70.2416092,-33.4316541,2
-70.2415761,-33.4316121,2
-70.2415325,-33.4315592,2
-70.2414931,-33.4315019,2
-70.2414405,-33.4314222,2
-70.241402,-33.4313737,2
-70.241321,-33.4312634,2
-70.241255,-33.4311768,2
-70.2412031,-33.4310949,2
-70.24115,-33.4310109,2
-70.2411175,-33.4309576,2
-70.2410785,-33.4308872,2
-70.2410193,-33.4308143,2
-70.2409777,-33.4307599,2
-70.2409349,-33.430694,2
-70.2408789,-33.4306338,2
-70.240822,-33.4305727,2
-70.2407657,-33.4305122,2
-70.2407314,-33.4304857,2
-70.2406804,-33.4304519,2
-70.2405861,-33.4303933,2
-70.240515,-33.4303495,2
-70.2404311,-33.4302827,2
-70.2402002,-33.4300853,2
-70.2401337,-33.4300494,2
-70.2400783,-33.4300453,2
-70.2400664,-33.430041,2
-70.2400482,-33.4300436,2
-70.2400225,-33.4300472,2
-70.2400147,-33.4300477,2
-70.2399917,-33.4300498,2
-70.2399896,-33.430052,2
-70.2399723,-33.4300558,2
-70.239957,-33.4300574,2
-70.239936,-33.4300576,2
-70.2399204,-33.430059,2
-70.2399011,-33.4300567,2
-70.2398754,-33.4300612,2
-70.2398538,-33.4300611,2
-70.2398401,-33.4300604,2
-70.2398144,-33.4300566,2
-70.2397836,-33.4300521,2
-70.2397583,-33.430049,2
-70.2397196,-33.4300461,2
-70.239675,-33.4300423,2
-70.2396553,-33.4300409,2
-70.239612,-33.4300388,2
-70.2395662,-33.4300392,2
-70.2395124,-33.4300413,2
-70.239481,-33.4300471,2
-70.2394512,-33.4300585,2
-70.2394053,-33.4300645,2
-70.239383900000007,-33.430075,2
-70.2393568,-33.4300849,2
-70.2393297,-33.4300947,2
-70.2393045,-33.4301022,2
-70.2392851,-33.4301104,2
-70.2392515,-33.4301191,2
-70.2392352,-33.4301219,2
-70.239166,-33.4301306,2
-70.2391295,-33.4301337,2
-70.2390742,-33.4301343,2
-70.2390139,-33.430128,2
-70.2389653,-33.430119500000004,2
-70.2389238,-33.4301126,2
-70.2388917,-33.4301049,2
-70.2388456,-33.430095,2
-70.2388249,-33.4300919,2
-70.2387801,-33.4300801,2
-70.2387301,-33.4300691,2
-70.238682,-33.4300559,2
-70.2386764,-33.430052,2
-70.2386275,-33.4300386,2
-70.2386008,-33.4300243,2
-70.2385706,-33.4300119,2
-70.2385252,-33.429985,2
-70.2384911,-33.4299613,2
-70.2384507,-33.4299334,2
-70.2384236,-33.4299143,2
-70.2383916,-33.4298917,2
-70.2383426,-33.4298571,2
-70.238337,-33.4298532,2
-70.2383256,-33.4298205,2
-70.2383309,-33.4298139,2
-70.23833,-33.4298048,2
-70.2383286,-33.4297895,2
-70.2383292,-33.4297729,2
-70.2383267,-33.4297679,2
-70.2383232,-33.4297504,2
-70.2383181,-33.4297401,2
-70.2383166,-33.4297241,2
-70.2383131,-33.4297062,2
-70.2383126,-33.4296968,2
-70.2383102,-33.4296885,2
-70.2383093,-33.4296725,2
-70.2383087,-33.4296597,2
-70.238306,-33.4296479,2
-70.2383052,-33.4296348,2
-70.238305,-33.429622,2
-70.2383072,-33.4296051,2
-70.2383055,-33.4295906,2
-70.2383038,-33.4295793,2
-70.238304,-33.4295665,2
-70.2382984,-33.4295513,2
-70.2382929,-33.4295326,2
-70.2382891,-33.429519,2
-70.2382894,-33.4294991,2
-70.2382876,-33.4294872,2
-70.2382855,-33.4294509,2
-70.2382817,-33.4294296,2
-70.2382758,-33.4294096,2
-70.23827,-33.4293894,2
-70.2382664,-33.429375,2
-70.2382591,-33.4293565,2
-70.2382553,-33.4293526,2
-70.2382419,-33.4293495,2
-70.2382164,-33.4293556,2
-70.2381942,-33.4293545,2
-70.2381696,-33.4293547,2
-70.238151,-33.4293539,2
-70.2381237,-33.4293518,2
-70.2381043,-33.429347,2
-70.2380855,-33.4293427,2
-70.2380684,-33.4293404,2
-70.2380471,-33.4293338,2
-70.2380316,-33.4293297,2
-70.2380249,-33.4293268,2
-70.2380075,-33.4293244,2
-70.2379904,-33.4293223,2
-70.2379602,-33.4293185,2
-70.237945,-33.4293185,2
-70.237934,-33.4293153,2
-70.23791,-33.4293034,2
-70.2378878,-33.4292899,2
-70.2378705,-33.4292808,2
-70.2378542,-33.4292693,2
-70.2378519,-33.4292671,2
-70.2378307,-33.429251,2
-70.2378142,-33.4292356,2
-70.2377996,-33.4292257,2
-70.23779,-33.4292168,2
-70.2377808,-33.4292009,2
-70.2377678,-33.4291744,2
-70.2377549,-33.429148,2
-70.2377428,-33.4291298,2
-70.2377177,-33.4290999,2
-70.2377119,-33.4290909,2
-70.2377065,-33.4290665,2
-70.2376986,-33.4290521,2
-70.2376915,-33.4290382,2
-70.2376874,-33.4290262,2
-70.2376845,-33.4290204,2
-70.2376778,-33.4290063,2
-70.237665,-33.4289896,2
-70.2376603,-33.4289763,2
-70.237651,-33.4289616,2
-70.2376473,-33.4289569,2
-70.2376443,-33.4289486,2
-70.2376397,-33.4289349,2
-70.2376336,-33.428922,2
-70.2376315,-33.4289076,2
-70.2376315,-33.4288946,2
-70.2376284,-33.4288793,2
-70.2376245,-33.4288675,2
-70.237621,-33.4288467,2
-70.2376242,-33.4288288,2
-70.2376268,-33.4288077,2
-70.2376262,-33.4287979,2
-70.237623,-33.4287858,2
-70.2376231,-33.428769,2
-70.2376222,-33.4287561,2
-70.2376194,-33.4287439,2
-70.2376116,-33.4287224,2
-70.2376072,-33.428706,2
-70.2376012,-33.4286778,2
-70.2375979,-33.4286593,2
-70.2375906,-33.4286423,2
-70.2375895,-33.4286306,2
-70.2375896,-33.4286064,2
-70.2375855,-33.4285722,2
-70.2375873,-33.4285626,2
-70.2375863,-33.4285589,2
-70.2375766,-33.4285383,2
-70.2375678,-33.4285066,2
-70.2375578,-33.4284639,2
-70.237554,-33.4284479,2
-70.2375358,-33.4283985,2
-70.2375223,-33.4283593,2
-70.2375155,-33.4283457,2
-70.2374996,-33.4283062,2
-70.2374975,-33.428294,2
-70.237482,-33.4282606,2
-70.2374685,-33.4282187,2
-70.2374485,-33.4281722,2
-70.2374355,-33.4281398,2
-70.2374138,-33.4281047,2
-70.2374061,-33.4280811,2
-70.2373897,-33.4280475,2
-70.237363,-33.4280057,2
-70.2373297,-33.427956,2
-70.2372941,-33.4279113,2
-70.2372649,-33.4278656,2
-70.2372323,-33.427824,2
-70.2372117,-33.4277874,2
-70.2371869,-33.4277456,2
-70.2371701,-33.4277172,2
-70.2371455,-33.427679500000004,2
-70.2370974,-33.4276137,2
-70.237041,-33.4275374,2
-70.2370105,-33.4274915,2
-70.2369653,-33.4274225,2
-70.2369427,-33.4273903,2
-70.2369263,-33.4273553,2
-70.236898299999993,-33.4273061,2
-70.236883,-33.427277,2
-70.2368659,-33.4272563,2
-70.2368408,-33.4272042,2
-70.2368154,-33.4271679,2
-70.2367972,-33.4271402,2
-70.236772,-33.4270869,2
-70.2367601,-33.4270667,2
-70.2367357,-33.4270137,2
-70.236716,-33.4269897,2
-70.2366915,-33.4269539,2
-70.2366502,-33.4269032,2
-70.2366175,-33.4268629,2
-70.2365773,-33.4268134,2
-70.2365382,-33.4267652,2
-70.2365188,-33.426741,2
-70.236489,-33.4266964,2
-70.2364774,-33.4266789,2
-70.236476,-33.42667,2
-70.2364635,-33.4266476,2
-70.2364517,-33.4266296,2
-70.2364397,-33.4266072,2
-70.2364317,-33.4265921,2
-70.2364223,-33.4265678,2
-70.236411,-33.4265495,2
-70.2364062,-33.4265371,2
-70.2363972,-33.4265167,2
-70.2363889,-33.4265009,2
-70.2363765,-33.426477,2
-70.2363621,-33.4264596,2
-70.2363476,-33.426442,2
-70.2363334,-33.426429,2
-70.2363017,-33.4264002,2
-70.2362806,-33.426381,2
-70.236251,-33.4263499,2
-70.2362302,-33.4263178,2
-70.2362079,-33.426284,2
-70.236193599999993,-33.4262527,2
-70.2361886,-33.4262297,2
-70.2361765,-33.4261903,2
-70.2361688,-33.4261542,2
-70.2361656,-33.4261168,2
-70.23616,-33.4260816,2
-70.2361636,-33.426055,2
-70.2361604,-33.4260264,2
-70.2361642,-33.4259888,2
-70.2361575,-33.425982,2
-70.2361565,-33.4259547,2
-70.2361527,-33.4259349,2
-70.2361456,-33.4259169,2
-70.2361388,-33.425899,2
-70.2361258,-33.4258801,2
-70.2361095,-33.4258467,2
-70.2360888,-33.4258139,2
-70.2360758,-33.4257835,2
-70.2360629,-33.4257474,2
-70.2360527,-33.4257195,2
-70.2360387,-33.4256988,2
-70.2360308,-33.4256788,2
-70.2360218,-33.4256576,2
-70.2360257,-33.4256374,2
-70.2360255,-33.4256294,2
-70.2360278,-33.4256227,2
-70.2360301,-33.425616,2
-70.2360018,-33.425594,2
-70.2359927,-33.4255834,2
-70.2359817,-33.4255747,2
-70.2359587,-33.4255627,2
-70.2359471,-33.4255567,2
-70.2359266,-33.425543,2
-70.2359203,-33.4255277,2
-70.2359102,-33.4255102,2
-70.2359076,-33.4254967,2
-70.2359034,-33.4254791,2
-70.2359023,-33.4254662,2
-70.2359078,-33.4254414,2
-70.2359008,-33.4254375,2
-70.2358979,-33.4254266,2
-70.2358914,-33.4254041,2
-70.2358847,-33.4253941,2
-70.2358781,-33.425384,2
-70.2358596,-33.4253703,2
-70.2358454,-33.425359,2
-70.235813,-33.4253372,2
-70.2358028,-33.4253281,2
-70.2357807,-33.4253089,2
-70.2357636,-33.4252957,2
-70.2357503,-33.4252814,2
-70.2357426,-33.4252702,2
-70.2357298,-33.425256,2
-70.2357169,-33.4252417,2
-70.2356868,-33.4252102,2
-70.2356557,-33.4251778,2
-70.2356209,-33.4251461,2
-70.2356003,-33.4251336,2
-70.2355579,-33.4251042,2
-70.2354732,-33.4250488,2
-70.2354318,-33.4250234,2
-70.2353232,-33.4249651,2
-70.2352633,-33.4249367,2
-70.2352012,-33.4249154,2
-70.2351269,-33.4248876,2
-70.2350756,-33.4248699,2
-70.2350301,-33.4248517,2
-70.2349012,-33.4247982,2
-70.2348624,-33.4247757,2
-70.2348124,-33.4247468,2
-70.2347715,-33.4247231,2
-70.2347362,-33.4246981,2
-70.234701,-33.4246683,2
-70.2346584,-33.4246198,2
-70.2346178,-33.4245862,2
-70.2345715,-33.4245443,2
-70.2345239,-33.4245111,2
-70.2345134,-33.4245049,2
-70.2344727,-33.4244807,2
-70.2343791,-33.4244252,2
-70.2343073,-33.4243982,2
-70.2342779,-33.4243913,2
-70.2342315,-33.4243746,2
-70.2341852,-33.4243582,2
-70.2340898,-33.424335,2
-70.2340359,-33.4243203,2
-70.2339705,-33.4242993,2
-70.2339292,-33.4242924,2
-70.2338645,-33.4242836,2
-70.2338388,-33.4242804,2
-70.2337819,-33.4242766,2
-70.2337396,-33.4242645,2
-70.2336773,-33.4242586,2
-70.2336359,-33.4242474,2
-70.2335765,-33.424238,2
-70.2335157,-33.4242283,2
-70.2334591,-33.4242154,2
-70.2333662,-33.4241953,2
-70.2332783,-33.4241845,2
-70.233201,-33.4241681,2
-70.2331349,-33.424158,2
-70.2330842,-33.42415,2
-70.2330388,-33.4241389,2
-70.2329573,-33.424128,2
-70.2328602,-33.4241037,2
-70.2328055,-33.4240886,2
-70.2327751,-33.4240796,2
-70.2327361,-33.4240664,2
-70.2326825,-33.4240458,2
-70.2326476,-33.4240411,2
-70.2325873,-33.4240238,2
-70.2325115,-33.4240054,2
-70.2323863,-33.4239634,2
-70.2322769,-33.4239165,2
-70.2322218,-33.4238897,2
-70.2321816,-33.42387,2
-70.2321353,-33.4238386,2
-70.232141,-33.423827,2
-70.2321327,-33.4238082,2
-70.232124,-33.4237969,2
-70.2321124,-33.4237817,2
-70.2321114,-33.4237702,2
-70.2321045,-33.4237511,2
-70.2320958,-33.4237396,2
-70.2320966,-33.4237203,2
-70.2320958,-33.4237088,2
-70.2320897,-33.4236894,2
-70.2320883,-33.4236662,2
-70.2320774,-33.4236506,2
-70.2320673,-33.4236466,2
-70.2320631,-33.4236194,2
-70.232053,-33.4236153,2
-70.2320393,-33.4235956,2
-70.2320159,-33.4235833,2
-70.2320048,-33.4235673,2
-70.2319812,-33.4235549,2
-70.2319784,-33.4235508,2
-70.2319553,-33.4235341,2
-70.2319535,-33.42353,2
-70.2319378,-33.4235092,2
-70.2319174,-33.4234962,2
-70.2318936,-33.4234833,2
-70.23187,-33.4234702,2
-70.2318515,-33.4234532,2
-70.231813,-33.4234428,2
-70.2317928,-33.4234331,2
-70.2317694,-33.4234234,2
-70.2317513,-33.423414,2
-70.2317207,-33.4234037,2
-70.2316998,-33.423398,2
-70.2316864,-33.4233927,2
-70.2316553,-33.423386,2
-70.2316411,-33.4233807,2
-70.2316058,-33.4233739,2
-70.2315991,-33.4233734,2
-70.2315613,-33.4233622,2
-70.2315223,-33.4233591,2
-70.231507,-33.4233536,2
-70.2314916,-33.4233481,2
-70.2314398,-33.4233399,2
-70.2314007,-33.4233286,2
-70.2313731,-33.4233223,2
-70.2313492,-33.423312,2
-70.2313211,-33.4233056,2
-70.2312618,-33.4232884,2
-70.2312482,-33.4232831,2
-70.2312167,-33.4232677,2
-70.231185,-33.423252,2
-70.2311628,-33.423237,2
-70.2311388,-33.4232307,2
-70.2311078,-33.4232059,2
-70.2310952,-33.4231913,2
-70.2310725,-33.4231759,2
-70.2310556,-33.4231563,2
-70.2310361,-33.4231456,2
-70.2310191,-33.4231167,2
-70.2309901,-33.4230958,2
-70.2309809,-33.4230857,2
-70.2309472,-33.4230638,2
-70.2309303,-33.423048,2
-70.2309133,-33.4230321,2
-70.2308887,-33.4230152,2
-70.2308701,-33.4230035,2
-70.230859,-33.4229879,2
-70.2308411,-33.4229665,2
-70.2308104,-33.4229481,2
-70.230783,-33.4229199,2
-70.2307617,-33.4228927,2
-70.2307352,-33.4228747,2
-70.2307181,-33.4228627,2
-70.2306999,-33.4228459,2
-70.2306738,-33.4228332,2
-70.2306183,-33.422812,2
-70.2305905,-33.4228038,2
-70.2305419,-33.422788,2
-70.2304728,-33.4227597,2
-70.2304483,-33.4227468,2
-70.2303652,-33.4227165,2
-70.2302846,-33.4226862,2
-70.2302355,-33.4226595,2
-70.2301649,-33.4226298,2
-70.2301118,-33.4226058,2
-70.2300995,-33.4225941,2
-70.2300808,-33.4225792,2
-70.2300717,-33.4225691,2
-70.2300619,-33.422564,2
-70.230045,-33.4225524,2
-70.2300183,-33.4225303,2
-70.230011,-33.4225237,2
-70.2299968,-33.4225051,2
-70.2299905,-33.4224878,2
-70.2299812,-33.4224714,2
-70.2299707,-33.4224429,2
-70.2299681,-33.4224329,2
-70.229967,-33.4224177,2
-70.2299692,-33.4224013,2
-70.2299746,-33.4223837,2
-70.2299777,-33.4223676,2
-70.229973,-33.4223588,2
-70.2299761,-33.4223425,2
-70.2299775,-33.4223188,2
-70.2299746,-33.4222953,2
-70.2299758,-33.422271,2
-70.229977,-33.4222464,2
-70.2299731,-33.4222279,2
-70.2299781,-33.4222051,2
-70.2299847,-33.4221864,2
-70.2299909,-33.422164,2
-70.2299836,-33.4221559,2
-70.2299956,-33.4221372,2
-70.2300017,-33.4221278,2
-70.2300093,-33.4221094,2
-70.2300242,-33.4220993,2
-70.2300467,-33.4220844,2
-70.2300543,-33.422079600000004,2
-70.2300638,-33.4220658,2
-70.2300901,-33.4220642,2
-70.2301086,-33.4220538,2
-70.2301305,-33.4220461,2
-70.2301457,-33.4220437,2
-70.2301513,-33.4220342,2
-70.2301683,-33.4220229,2
-70.2301852,-33.4220118,2
-70.2302067,-33.4220043,2
-70.2302128,-33.4219952,2
-70.2302236,-33.4219864,2
-70.230237,-33.4219761,2
-70.2302544,-33.4219657,2
-70.2302946,-33.4219498,2
-70.2303166,-33.4219437,2
-70.2303233,-33.4219352,2
-70.2303373,-33.4219261,2
-70.2303513,-33.4219169,2
-70.2303647,-33.4219037,2
-70.2303824,-33.4218944,2
-70.2303857,-33.4218901,2
-70.2303953,-33.4218772,2
-70.2304008,-33.4218605,2
-70.2304035,-33.421852,2
-70.2304142,-33.4218474,2
-70.2304237,-33.4218379,2
-70.2304366,-33.421828,2
-70.2304462,-33.4218188,2
-70.2304633,-33.4218058,2
-70.2304812,-33.4217975,2
-70.2305065,-33.4218007,2
-70.2305151,-33.4217945,2
-70.2305272,-33.4217808,2
-70.230536,-33.4217675,2
-70.2305397,-33.4217525,2
-70.2305501,-33.4217447,2
-70.2305534,-33.4217292,2
-70.2305565,-33.4217134,2
-70.2305676,-33.4217103,2
-70.2305968,-33.421708,2
-70.2306218,-33.4217091,2
-70.2306252,-33.4217084,2
-70.2306442,-33.421713,2
-70.2306873,-33.4217188,2
-70.2307323,-33.4217189,2
-70.2307703,-33.4217256,2
-70.2307937,-33.4217276,2
-70.2308204,-33.4217257,2
-70.2308457,-33.4217248,2
-70.2308746,-33.4217244,2
-70.2308841,-33.4217221,2
-70.2308977,-33.421711,2
-70.2309066,-33.4217067,2
-70.2309179,-33.4216982,2
-70.2309213,-33.421692,2
-70.2309288,-33.4216816,2
-70.2309311,-33.4216772,2
-70.2309363,-33.4216641,2
-70.2309374,-33.4216619,2
-70.2309409,-33.4216552,2
-70.2309457,-33.4216462,2
-70.2309475,-33.4216394,2
-70.2309534,-33.4216347,2
-70.2309582,-33.4216255,2
-70.2309697,-33.4216139,2
-70.230978,-33.4216033,2
-70.2309849,-33.4215938,2
-70.2309962,-33.4215793,2
-70.2310083,-33.421567,2
-70.2310226,-33.4215561,2
-70.231036,-33.4215491,2
-70.2310472,-33.4215398,2
-70.2310607,-33.4215325,2
-70.2310762,-33.4215251,2
-70.2310843,-33.4215178,2
-70.2310923,-33.4215088,2
-70.2311044,-33.4215015,2
-70.2311159,-33.4214892,2
-70.2311361,-33.4214701,2
-70.2311573,-33.4214553,2
-70.2311753,-33.4214451,2
-70.2311917,-33.4214354,2
-70.2311986,-33.4214267,2
-70.2312052,-33.4214126,2
-70.2312085,-33.4214052,2
-70.231217,-33.4213903,2
-70.2312208,-33.4213885,2
-70.2312273,-33.4213853,2
-70.2312344,-33.4213806,2
-70.2312402,-33.421379,2
-70.2312433,-33.4213758,2
-70.2312505,-33.4213651,2
-70.2312569,-33.4213614,2
-70.2312579,-33.42136,2
-70.2312616,-33.4213545,2
-70.2312628,-33.4213444,2
-70.2312612,-33.4213353,2
-70.231256,-33.4213257,2
-70.2312526,-33.4213133,2
-70.231251,-33.4213071,2
-70.2312477,-33.4212945,2
-70.2312433,-33.4212832,2
-70.2312371,-33.4212684,2
-70.2312251,-33.4212462,2
-70.2312178,-33.4212257,2
-70.2312126,-33.421209,2
